acousticness,danceability,duration_ms,energy,loudness,instrumentalness,liveness,speechiness,tempo,valence,popularity,key
0.13561013972014188,0.6887332823779434,196042.64721679688,0.6268203754313291,-6.362561091214418,0.00011585652828216553,0.12135421632835641,0.07509617654085159,121.64680954003335,0.44749541640281676,72.37068223953247,0.8492993414402008
0.11925334555655717,0.6968853546958417,193550.7705078125,0.6332427917383612,-6.224869965940713,0.00013121962547302246,0.12068282687384635,0.08043688635751604,121.95755260372162,0.46377784632146357,70.70436692237854,0.8709083870053291
0.10273218972235917,0.6972422367497347,196790.33276367188,0.6391807112246752,-6.074883281618356,0.0002322569489479065,0.12096478065056726,0.07968725882181897,121.82288750195504,0.46774816991761325,73.18612098693848,0.6413901224732399
0.08609264416247606,0.6966080708615482,194688.91772460938,0.644873666331172,-6.083192157924175,0.00029258430004119873,0.12007769386097789,0.08056843462344258,122.25681196832657,0.4617509093508124,72.92225530743599,0.5142799392342567
0.0732575978860259,0.6993595004267991,196203.25390625,0.6499563010744751,-6.037965233802795,0.00036807358264923096,0.11882404624763876,0.08128551720818504,122.1731971719265,0.46052686324343084,73.9283575117588,0.38972611725330353
